EmployeeID,EmployeeName,Gender,Age,Department,JobTitle,EducationLevel,City,Salary,ExperienceYears,PerformanceScore,LeavesTaken,ProjectsHandled,JoiningDate,Status,Attrition,WorkMode
20515,Employee_730,Male,53,,Senior Engineer,high school,Hyderabad,₹67658.98,24,5,7,7,2/4/2023,resigned,,Hybrid
20517,Employee_1236,Female,53,HR,director,Bachelor,,₹38675.79,9,3,2,6,11/26/2021,Active,yes,on-site
20519,Employee_1349,Male,39,, Senior Analyst ,Master,,₹39272.40,9,8,3,2,6/12/2016,Terminated,Yes,On-site
20521,Employee_637,Female,36,Engineering,Senior Analyst,PhD,Pune,103296.82,27,2,12,3,7/22/2019,Terminated,yes,Remote
20526,Employee_903,Female,31,HR,senior analyst,Master,Chennai,₹95565.35,30,10,14,11,3/8/2017,On Leave,Yes,ON-SITE
20528,Employee_393,,21,Legal,Senior Analyst,,Kolkata,,1,9,16,10,8/6/2023,Active,Yes,On-site
20529,Employee_118,Male,35,Legal,,PhD,Kolkata,₹118660.41,13,2,2,5,5/10/2022, Active ,No,hybrid
20531,Employee_883,Male,39,HR,Senior Engineer,PHD,Mumbai,₹65011.77,21,9,18,17,5/17/2019,On Leave,Yes,Hybrid
20535,Employee_1294,Female,30,Engineering,,High School,Ahmedabad,,3,2,14,22,2/26/2023,Terminated,Yes,Remote
20537,Employee_1470,Female,58,Finance,Engineer,Bachelor,  Bangalore  ,₹93600.69,10,6,20,13,2/10/2015,Terminated,No,On-site
20539,Employee_71,Male,57,Product,Director,High School,Hyderabad,₹46746.69,9,4,8,5,11/3/2018,Terminated,Yes,hybrid
20541,Employee_1261,Female,35,Operations, Senior Engineer ,Master,Chennai,₹42235.28,4,8,16,17,4/12/2019,Resigned,Yes,remote
20543,Employee_47,Female,50,Marketing,VP,PhD,Kolkata,₹90214.02,23,9,29,8,8/10/2022,Resigned,No,Remote
20545,Employee_799,Male,52,product,vp,Bachelor,Kolkata,₹119319.29,22,5,4,14,7/9/2016,Active,No,On-site
20547,Employee_405,Male,51,,Manager,High School,,₹157086.09,29,8,24,4,9/6/2019,,No,Remote
20548,Employee_339,Male,57,HR,Manager,High School,Chennai,,31,4,11,14,3/9/2021,Resigned,No,Remote
20549,Employee_842,Female,60,Sales,Intern, Bachelor ,Chennai,156819.93,21,4,18,5,8/22/2019,Resigned,No,hybrid
20550,Employee_1187,Female,45,Operations,Senior Manager,PhD,Pune,₹28193.10,1,3,28,16,6/24/2020,Active,No,Remote
20551,Employee_93,Female,38,Finance,Senior Manager,High School,Bangalore,₹171974.75,27,1,29,6,11/11/2017,resigned,No,On-site
20553,Employee_1237,Male,31,Engineering,Analyst,High School,Noida,₹60006.85,12,2,29,25,8/7/2019,On Leave,No,Remote
20555,Employee_96,Female,32,Marketing,Executive,Master,Noida,₹147925.89,20,8,24,4,11/21/2023,On Leave,NO,On-site
20556,Employee_1264,Male,53, Marketing ,Senior Analyst,High School,Pune,₹167332.08,19,7,12,24,9/19/2023,Resigned,YES, Remote 
20558,Employee_971,Female,45,Finance,senior manager,phd,Kolkata,₹101025.45,29,1,19,18,4/27/2023,Terminated,,on-site
20560,Employee_1159,Male,57,Marketing,SENIOR MANAGER,High School,Noida,65576.03,10,4,30,25,8/22/2019, Active ,No,On-site
20563,Employee_178, Female ,39,Legal,Senior Engineer,PhD,Bangalore,₹69752.46,24,5,17,11,4/21/2016,,No,Remote
20569,Employee_58,Female,29,Finance,Analyst,Bachelor,Chennai,₹78797.48,12,6,24,20,2/9/2023,Terminated,No,Remote
20573,,Female,57,Product,Director,Master,Mumbai,₹88060.48,22,4,29,12,11/20/2017,Resigned,NO,Remote
20581,Employee_686,Male,48,HR,Executive,PhD,Hyderabad,74765.64,21,9,29,19,4/13/2017,Resigned,Yes,Remote
20583,Employee_195,,39,HR,Senior Analyst,High School,Noida,₹174345.24,32,7,9,21,8/4/2021,Resigned,No,Hybrid
20585,,Female,54,Engineering,Director,Master,,₹200254.12,30,4,25,20,7/30/2015, Terminated ,Yes,On-site
20588,Employee_328,Female,33,Product,SENIOR ENGINEER,Bachelor,Delhi,₹121596.81,26,3,20,7,1/12/2024,on leave,No,Remote
20589,Employee_93,Female,57,HR,senior engineer,Bachelor,Chennai,,34,5,25,2,7/7/2016,Terminated,Yes,hybrid
20590,Employee_953,Male,54,,Analyst,High School,Hyderabad,₹116953.20,19,3,17,6,5/2/2023,On Leave, Yes ,On-site
20592,Employee_48,Male,32,Marketing,Intern,Master,  Kolkata  ,₹47742.31,6,9,2,6,6/5/2018,RESIGNED,No,On-site
20593,Employee_1083,,38,HR, Executive ,Master,Pune,,17,2,11,5,5/9/2023,On Leave,No,Hybrid
20594,Employee_658,Female,28,Sales,Director,PhD,Chennai,₹30400.41,2,3,23,11,10/12/2017,on leave,No,On-site
20595,Employee_426,Male,48,Operations,Intern,Master,Mumbai,₹22740.86,1,1,16,12,8/9/2021,Resigned,No, On-site 
20597,Employee_1484,Male,45,Operations,Director,Master,Hyderabad,₹77737.29,14,10,23,7,9/19/2018,Resigned,No,Hybrid
20599,Employee_94,Male,46,Sales,Analyst,High School,,₹199388.47,31,2,25,16,12/1/2016,Terminated,no,Remote
20600,Employee_75,Male,49,Marketing,intern,PhD,Kolkata,₹55920.90,14,3,20,11,11/8/2022,active,No,On-site
20603,Employee_401, Male ,22, Sales ,executive,Master,Delhi,58198.54,15,3,24,25,10/2/2015,Terminated,No,On-site
20608,Employee_590,Female,25,Engineering,MANAGER,PhD,Gurgaon,₹46058.38,6,8,7,25,5/13/2021,Terminated,NO,On-site
20609,Employee_243,Male,51,Legal, VP ,high school,Mumbai,₹123137.32,18,1,2,19,3/18/2017,,No,REMOTE
20610,Employee_147,Female,53,engineering,VP, Bachelor ,Hyderabad,₹34183.54,3,7,8,25,1/12/2017,Active,no,Hybrid
20612,Employee_685,Male,39,,Manager,PhD,,₹198193.73,27,3,28,25,4/16/2016,active,No,Hybrid
20613,Employee_1260,Female,54,marketing, Intern ,High School,Mumbai,₹224191.00,32,3,15,5,2/20/2020,ACTIVE,Yes,Remote
20619,Employee_271,Male,55,Operations,Intern,MASTER,Bangalore,₹75523.63,13,1,24,1,4/16/2017,On Leave,YES,On-site
20620,Employee_810,Female,23,Marketing,senior manager,bachelor,Pune,₹88022.85,14,7,13,5,2/4/2016,Resigned,No,Remote
20621,Employee_396,Female,60,Legal, VP ,Master,Ahmedabad,48883.38,8,4,8,12,2/10/2019,resigned,,Hybrid
20625,  Employee_73  ,Female,35,Engineering,Analyst, Bachelor ,,₹112086.26,23,7,16,22,8/14/2015,Active,Yes,On-site
20630,Employee_133,Male,39,Product,Director,PhD,Gurgaon,₹125506.88,29,3,11,3,4/5/2020,active,No,On-site
20631,Employee_1106,Male,47,hr,Manager,High School,Pune,₹43645.52,8,6,5,2,12/2/2021,Resigned,No,
20635,Employee_656,Male,23,Finance,senior analyst,Master,Pune,₹256729.08,30,2,1,21,2/19/2020,Terminated,No,Remote
20636,Em@loyee_1156,Male,24,,Engineer,Bachelor,Hyderabad,₹25696.90,3,6,19,24,1/28/2020, On Leave ,No,On-site
20639,Employee_1099,Male,43,Finance,Executive,Master,Bangalore,₹128094.64,22,9,3,18,11/3/2021,On Leave,Yes,on-site
20641,Employee_263,Female,57,MARKETING,Engineer,Master,Pune,₹39620.78,5,9,10,14,6/6/2020,Resigned,Yes,On-site
20647,Employee_480,,42,HR,SENIOR ANALYST,Bachelor,Ahmedabad,₹35269.94,10,2,3,1,4/8/2015,Resigned,No,On-site
20649,Employee_217,Female,42,Legal,Intern,high school,Mumbai,₹156120.07,27,9,9,23,5/12/2020,Terminated,NO,Hybrid
20650,Employee_303,Female,57,Marketing,VP,High School,Noida,₹24504.98,2,10,27,3,6/20/2016,Terminated,No,Remote
20653,Employee_961,Male,24,HR,senior engineer,High School,Noida,,11,10,24,25,10/1/2021,Active,NO,On-site
20655,Employee_447,Male,35,Engineering,Executive, High School ,Ahmedabad,₹128924.56,22,5,4,15,5/30/2020,Terminated,Yes,Hybrid
20660,Employee_893,Female,25,operations,Senior Engineer,high school,Delhi,₹42676.10,5,5,4,10,5/25/2024,Active,No,Remote
20661,Employee_11,Female,23,Finance,SENIOR MANAGER,PhD,Delhi,₹96192.18,23,3,14,16,5/17/2021, Resigned ,Yes,On-site
20663,Employee_1226,Female,27,Engineering,Engineer,HIGH SCHOOL,Delhi,₹198876.00,25,10,8,14,11/7/2016,active,Yes,Hybrid
20664,Employee_1477,Male,25,Product,Senior Analyst,BACHELOR,Ahmedabad,₹33471.57,3,2,20,10,2/19/2023,Active,No,On-site
20668,Employee_1485,Female,48,Operations,Senior Manager,High School,  Kolkata  ,₹112371.42,18,5,3,11,4/27/2021, Terminated ,NO,Remote
20672,Employee_735,Male,21,Operations, Executive ,Master,Kolkata,₹105232.29,27,5,21,6,7/7/2015,On Leave,Yes,hybrid
20673,  Employee_1367  ,Female,48,Operations,Senior Analyst,master,Hyderabad,₹100488.12,22,4,26,3,2/25/2022,Active,YES,Remote
20674,Employee_500,Male,38,Product,intern,Master,Mumbai,₹110448.85,22,4,16,1,2/16/2016,Terminated,Yes,on-site
20675,Employee_1064,Female,21,HR,EXECUTIVE, Master ,Hyderabad,₹194123.45,33,1,1,15,5/9/2019,Resigned,Yes,On-site
20678,Employee_923,Male,46,Finance,MANAGER,HIGH SCHOOL,Kolkata,₹251594.38,32,6,19,14,9/12/2020,Active,yes,Remote
20679,,Female,31,Engineering,director,High School,Delhi,111588.26,18,1,1,16,10/6/2020,Resigned,,On-site
20683,Employee_551,Female,53,engineering, Executive ,Master,Noida,127641.01,22,6,21,23,2/23/2016,Active,Yes,Hybrid
20690,Employee_134,Male,27,HR,Senior Manager, Master ,Bangalore,₹210580.67,33,8,12,1,3/12/2016,resigned,No,On-site
20697,Employee_1212,Male,52,Product,DIRECTOR,High School,Bangalore,37392.55,4,10,25,25,7/14/2015,Resigned,No,hybrid
20700,Employee_1340,,59,Marketing,senior manager,high school,Chennai,₹107185.09,14,1,2,8,8/12/2022,resigned,No,Remote
20703,Employee_1200,Female,47,Engineering,Senior Analyst,PhD,Ahmedabad,₹175155.16,24,2,8,17,8/11/2016,Terminated,Yes,On-site
20704,Employee_771,Female,53,Sales,Executive,PhD,Mumbai,₹73284.86,28,2,27,19,9/17/2015,,No,On-site
20707,Employee_1215,Male,58,Legal,Director,Master,Chennai,₹60430.03,11,2,19,22,8/29/2015,Resigned, No ,Hybrid
20709,Employee_1016,Female,51,LEGAL,MANAGER,Master,Chennai,₹81323.77,15,4,6,1,10/5/2020,Resigned,No,HYBRID
20710,Em@loyee_402,Male,33,Marketing,Manager,Bachelor,Gurgaon,₹86521.99,19,10,8,20,12/9/2023,Terminated,No,Hybrid
20713,Employee_812,Female,23,Finance,Director,Master,Gurgaon,,9,8,4,1,7/2/2022,RESIGNED,Yes,Hybrid
20714,Employee_89,Female,43,Legal,Engineer,High School,,₹120720.35,26,10,5,17,4/6/2023,On Leave,no,Remote
20717,Employee_693,Female,47,Finance, Director ,PHD,Kolkata,₹59037.40,6,1,10,13,3/17/2017,Resigned,No,Remote
20718,Employee_277,Female,39,Product,,Master,Bangalore,₹69291.69,28,3,12,8,11/27/2018,Active,YES,REMOTE
20720,Employee_1220,Female,41,HR,Intern,Bachelor,Mumbai,₹39262.35,3,1,4,8,1/5/2015,Active,Yes,ON-SITE
20724,Employee_736,Female,38,Finance,Senior Manager,PhD,Mumbai,₹146135.25,20,5,17,4,2/23/2019,Resigned,YES,On-site
20725,Employee_990,Female,25,Sales,Senior Manager,Bachelor,Bangalore,₹172422.28,34,9,27,22,4/20/2022,Resigned, No ,Hybrid
20726,Employee_251,Female,57,Finance,Senior Engineer,High School,Kolkata,₹52892.10,10,4,16,2,4/20/2018,Terminated,No, Hybrid 
20733,Employee_637,Male,23,Finance,VP,PhD,Noida,₹200941.86,27,3,18,4,2/6/2016, On Leave ,No,Remote
20735,Employee_120,Female,46,Engineering,Executive,Bachelor,Chennai,₹165127.90,27,4,24,11,5/24/2016,Active,NO,Hybrid
20736,Employee_73,Female,22,Product,senior manager,,Bangalore,₹77560.66,9,2,29,10,2/4/2022,Active,Yes,
20740,,Female,56,Finance,Director,Bachelor,Delhi,₹95605.84,25,9,12,13,8/23/2021,Terminated,No,Hybrid
20742,Employee_604,Male,38,Operations,analyst,High School,Kolkata,₹116568.53,23,1,9,21,5/2/2015,,,On-site
20747,Employee_342,Female,33,Marketing,Senior Manager,PhD,Chennai,₹12731.17,0,2,10,11,3/15/2021,Active,No,Hybrid
20751,,Male,47,Engineering,executive,master,Hyderabad,₹94019.91,13,4,9,10,10/23/2019,Terminated,No,Hybrid
20752,Employee_892,Male,26,Engineering,Senior Analyst,PhD,  Delhi  ,₹41279.36,3,10,28,11,10/27/2020,Active,No,Hybrid
20759,Employee_703,Male,53,Operations,Manager,High School,Mumbai,₹24754.09,2,5,5,2,10/3/2015,Active,No,Hybrid
20762,Employee_674,Male,46,Operations,Senior Manager,Master,Mumbai,192950.72,30,2,1,12,12/3/2021,Resigned,,ON-SITE
20765,Employee_1160,Male,49,,VP,phd,Pune,,32,2,24,16,5/25/2024,On Leave, No ,REMOTE
20767,Employee_844,Female,35,HR,director,Bachelor,Noida,₹152103.92,18,8,13,19,6/23/2016,terminated,yes,Remote
20768,Employee_17,,31,ENGINEERING,Executive,phd,Kolkata,₹117056.96,16,10,8,16,9/7/2024,On Leave,Yes,HYBRID
20776,Employee_1091, Male ,45,Engineering, Senior Manager , PhD ,Mumbai,₹127961.02,19,5,24,22,1/1/2020,Resigned,No,on-site
20777,Employee_1458,,47,Finance,ANALYST,HIGH SCHOOL,Hyderabad,₹130145.35,24,6,2,16,11/5/2021,Terminated,YES,REMOTE
20778,Employee_344,Female,60,Sales,Senior Engineer,Master,Pune,₹89092.55,15,3,16,15,11/17/2021,On Leave,Yes,On-site
20779,Employee_842,,47,Legal,Executive,High School,Ahmedabad,₹133000.26,34,4,16,16,4/26/2018,RESIGNED,No,Remote
20784,Employee_1165,Male,59,Marketing,Director,Bachelor,Noida,₹154486.70,18,1,20,25,10/29/2016,terminated,No,On-site
20791,Employee_1285,Female,41,Sales,Manager,Master,Hyderabad,₹111396.99,21,2,19,15,10/23/2020,resigned,No,Hybrid
20792,Employee_1410,Female,55,marketing,manager,PhD,Delhi,45543.18,11,2,22,3,7/8/2017,Terminated,yes,on-site
20793,Em#loyee_1374,Male,53,Operations,Director,PhD,Kolkata,₹237883.18,33,8,8,1,8/14/2021, Active ,No,Remote
20800,Employee_55,Female,35,Marketing,EXECUTIVE,High School,,₹208759.14,29,9,1,18,11/4/2017,Resigned,No,Hybrid
20801,Employee_872,Male,28,Legal,Intern,Bachelor,Chennai,₹34048.54,5,3,29,8,9/5/2017,Resigned,Yes,ON-SITE
20806,Employee_41,Female,38,Sales,Executive,High School,  Delhi  ,,10,2,10,23,5/14/2023,Terminated,yes,
20807,Employee_1344,Female,52,Finance,Director,Bachelor,Ahmedabad,₹160010.93,23,9,18,19,4/3/2022,Terminated,No,On-site
20808,Employee_188,Female,47,Product,Analyst,high school,Chennai,₹29971.12,2,3,9,22,8/10/2021,Active,,REMOTE
20809,Employee_1123,Male,48,marketing,Executive,Bachelor,Hyderabad,₹48827.59,6,4,22,16,11/6/2024,Terminated,No,Remote
20811,Employee_1098,,39,,Senior Manager,Bachelor,Kolkata,₹158027.66,35,10,10,19,8/28/2019,On Leave,Yes,On-site
20812,Employee_182,Male,46,Marketing,Engineer, High School ,Gurgaon,₹69735.52,15,9,21,16,8/12/2022,On Leave,No,On-site
20815,Employee_637,Female,54,Sales,,Master,Gurgaon,₹201314.03,23,10,27,1,5/29/2020,Active,Yes,On-site
20819,Employee_1009,,52,Finance,Analyst,BACHELOR,Gurgaon,₹66778.33,21,3,3,25,6/19/2016,Resigned,No,Hybrid
20821,Employee_934,Female,51,Product,Senior Engineer,phd,Noida,₹96917.99,13,4,27,15,9/5/2023,Terminated,No,Hybrid
20827,Employee_459,Male,23,HR,Senior Analyst,,Pune,190552.72,34,3,11,5,1/11/2021,Resigned,No,On-site
20829,Employee_783, Female ,24,SALES,,High School,Bangalore,₹149212.52,26,2,12,1,1/12/2024,Resigned,yes,Remote
20832,Employee_1046,Female,48,Marketing,manager,Bachelor,Pune,₹155037.30,30,7,17,25,9/16/2023,Active,yes,
20839,Employee_1292,Male,29,Finance,,High School,Ahmedabad,₹179328.99,24,9,7,126,1/26/2024,,No,Remote
20846,Employee_998,Male,46,Finance,Senior Engineer,Master,Noida,₹185246.33,34,4,12,19,11/11/2019,Active,Yes,Hybrid
20848,Employee_886,Female,44,Sales,Engineer,bachelor,Gurgaon,151640.66,32,8,11,20,12/8/2023,Active, Yes ,Hybrid
20849,Employee_619,Female,22,finance,director,PhD,  Hyderabad  ,₹71755.79,10,4,18,4,12/2/2024,Terminated,Yes,Hybrid
20851,Employee_585,Male,31,Operations, VP ,High School,Gurgaon,₹54259.97,17,9,16,15,6/7/2024,On Leave,Yes,Remote
20852,Employee_1245,Male,24,Legal,Engineer,High School,Mumbai,₹36341.26,4,1,28,24,3/3/2023, Active ,YES,HYBRID
20855,Employee_895,Male,38,HR,Senior Manager,PhD,Pune,₹48443.81,6,9,24,12,10/31/2015,Terminated,Yes,On-site
20857,Employee_463,Male,24,Sales,,Master,Gurgaon,₹188219.16,26,4,25,4,3/27/2021,Terminated,Yes,On-site
20867,Employee_140,Male,49,,,PHD,Chennai,₹99530.84,14,9,17,3,5/2/2024,Resigned,Yes,Hybrid
20873,Employee_407,Male,55,Finance,Executive,Master,Pune,63783.83,15,10,2,11,12/28/2017,Resigned,No,On-site
20874,Employee_254,Male,36,HR,Intern,HIGH SCHOOL,Kolkata,₹156277.14,35,10,20,19,8/6/2023,On Leave,Yes,On-site
20877,Employee_442,Female,21,Engineering,Senior Manager,High School,Hyderabad,₹72265.00,14,7,1,18,4/30/2023,Terminated,No,On-site
20878,Employee_863,Female,37,Legal,Executive,Master,Kolkata,₹18719.69,1,10,5,5,11/7/2017,Active,No,
20881,Employee_1270,Male,44,Engineering,VP,PhD,Chennai,₹231626.89,32,7,26,8,7/13/2016,Terminated,No,
20883,Employee_761,Female,56,FINANCE,Executive,,Kolkata,₹58460.65,9,10,17,12,10/2/2023,On Leave,Yes,Hybrid
20885,Employee_203,Female,35,Sales,,Bachelor,Chennai,₹102109.41,35,10,4,22,2/16/2017,Active,Yes,Hybrid
20886,Employee_449,Female,52,Sales,VP,High School,Ahmedabad,₹32447.89,6,10,18,15,4/1/2016,On Leave,yes,on-site
20889,Employee_1109,Female,33,Sales,Senior Manager,High School,Bangalore,₹109918.79,19,3,6,5,10/30/2020,Resigned, Yes ,On-site
20890,Employee_126,Female,45,HR,Director,Bachelor,Hyderabad,,18,8,11,5,2/9/2015,Terminated,No,On-site
20891,Employee_796,Male,39,PRODUCT,VP,High School,Delhi,₹36051.46,7,6,12,24,10/23/2021,terminated,Yes,On-site
20893,Employee_376,Male,45,Product,Engineer,phd,Bangalore,₹52818.70,5,2,4,21,3/17/2021,Resigned,no,On-site
20898,Employee_1365,Male,46,Legal,INTERN,PhD,Hyderabad,₹71315.48,25,4,12,17,8/28/2022, Resigned ,No,Remote
20902,Employee_526, Male ,37,LEGAL,Senior Engineer,PhD,  Pune  ,₹71478.12,12,3,7,24,11/6/2024,Active,Yes,REMOTE
20905,  Employee_1076  ,Female,27,Legal,MANAGER,PhD,Mumbai,₹171005.10,25,10,23,1,7/6/2024,On Leave,No,
20907,Employee_705,Female,48,Finance,Analyst,Bachelor,Delhi,₹41709.86,7,7,22,14,5/11/2022,on leave,no, Remote 
20910,,Male,50,HR,senior analyst,Master,Hyderabad,₹74137.12,16,8,1,17,11/11/2017,Active, Yes ,Hybrid
20916,Employee_1398,,44,finance,Senior Analyst,PhD,Ahmedabad,₹33225.99,4,4,10,8,4/22/2020,On Leave,No,Remote
20919,Employee_510,Male,30,Operations,,PhD,Mumbai,₹166689.30,27,10,14,24,9/29/2016,Resigned,no,Remote
20920,Employee_1116,Female,33,Finance,Senior Manager, PhD ,Chennai,₹132849.75,17,2,30,13,8/18/2019,Resigned,NO,on-site
20927,Employee_599,Male,26, Engineering ,senior analyst,High School,Noida,,27,5,2,8,8/13/2023,On Leave,NO,On-site
20931,Employee_780, Female ,40,Engineering,Senior Manager,PhD,Pune,₹80169.37,26,6,30,14,5/25/2018,terminated,YES,On-site
20933,  Employee_478  ,Female,46,Product,Director,High School,Chennai,₹185512.49,29,6,28,8,9/14/2023,Resigned, Yes ,
20934,Employee_1132,Female,31,ENGINEERING,Director,Bachelor,Pune,₹87635.46,13,4,1,22,12/3/2019,,,Remote
20938,Employee_402,Female,26,Engineering,Engineer,PhD,Kolkata,138365.69,24,10,26,1,1/11/2021, Resigned ,No,Remote
20941,Employee_918,Female,30,operations,SENIOR ANALYST,Bachelor,Noida,₹78689.68,14,8,7,3,8/4/2016,Terminated,Yes,hybrid
20943,Employee_114,Male,60,,VP,Master,Kolkata,₹81544.47,14,6,6,17,1/14/2018,Resigned,No,Hybrid
20945,Employee_397,,41,HR,Engineer,Master,Gurgaon,₹155975.98,25,2,22,25,10/5/2018,On Leave,No,On-site
20947,Employee_627,Male,27,Sales,Senior Engineer,High School,Kolkata,₹124099.13,19,7,26,18,4/19/2024,Active,Yes,Remote
20948,Employee_1260,Female,48,Operations,Executive,HIGH SCHOOL,Bangalore,₹230205.56,28,10,19,10,4/5/2018,Resigned,No, Remote 
20949,Employee_459,Male,41,Operations,manager,high school,Mumbai,14590.95,1,2,21,4,11/20/2015,Active,No, Hybrid 
20951,,Female,35,Engineering,INTERN,Master,Bangalore,₹30412.54,6,8,11,20,1/28/2024,Resigned,No, On-site 
20952,Employee_33,Male,31,Product,Analyst,PhD,Mumbai,₹210476.10,32,6,29,9,8/8/2017,Resigned,No,Hybrid
20954,Employee_536,Male,40,Legal,manager,PhD,Mumbai,₹56967.78,9,3,9,21,9/22/2019,ACTIVE,No,Hybrid
20955,  Employee_464  ,Female,31,Marketing,,Bachelor,Gurgaon,₹140849.19,17,7,11,6,8/13/2015,Active,No,Remote
20960,Employee_978, Female ,43,Product,ANALYST,phd,Bangalore,₹50230.75,6,10,18,15,11/23/2017,On Leave, No ,hybrid
20961,Employee_799,Female,42,Legal,Senior Analyst,,,₹155740.90,33,10,14,21,6/20/2020,Resigned,,On-site
20962,,Female,47,Engineering,VP,PhD,Hyderabad,₹62123.13,16,1,8,19,5/31/2023,Active,Yes,On-site
20964,Employee_944,Male,22,Product,Senior Engineer,High School,Noida,₹60706.03,8,2,27,5,10/8/2020,Terminated,Yes,REMOTE
20966,Employee_385,Female,54,HR,,Bachelor,Bangalore,₹33625.52,4,7,11,25,1/4/2024,Terminated,Yes,Remote
20967,Employee_268,Female,46,Product, Analyst ,Master,Ahmedabad,₹12088.45,0,7,10,25,2/7/2016,Terminated,Yes,HYBRID
20970,Employee_57,Female,43,Sales,Director,Bachelor,Gurgaon,₹201141.98,25,6,25,7,7/7/2017,Active,No,Hybrid
20976,Employee_1188,Male,55,Engineering,analyst,Bachelor,  Chennai  ,₹20752.60,1,7,13,14,5/11/2018,On Leave,No,on-site
20979,Employee_1037,Male,23,,Director, Bachelor ,Hyderabad,₹64478.01,9,9,9,11,7/9/2020,On Leave,Yes, On-site 
20986,Employee_1362,Male,50,Operations,Senior Engineer,Master,Hyderabad,₹145855.52,26,6,29,19,9/20/2021,Resigned,Yes,Hybrid
20989,Employee_696,Male,25,HR,Senior Manager,phd,Noida,₹111881.30,25,1,19,25,9/11/2019,Resigned,Yes,Remote
20990,Employee_871,Female,54,Engineering,Senior Analyst,PhD,Delhi,₹153510.87,27,7,8,19,8/21/2016,On Leave,No,
20991,Employee_910,,46,Finance,ENGINEER,Master,Ahmedabad,₹34565.82,2,4,27,7,8/18/2021,Active,No,Remote
20993,  Employee_1022  ,Female,35, Operations ,Executive,High School,Noida,,9,7,30,24,6/25/2024,,No,
20994,Employee_1407,Male,47,HR,engineer,PhD,Delhi,₹136759.20,19,9,16,4,12/3/2024,Terminated,No,On-site
20995,Employee_957,Male,55,HR,Senior Engineer,Bachelor,,₹117155.48,15,9,13,1,7/23/2017,Active,No, On-site 
20996,Employee_1053,Female,51,Legal,Engineer,,Chennai,₹146583.94,35,3,1,19,3/1/2019,On Leave,No,On-site
20998,Employee_1111,Female,27,Engineering,Senior Analyst,Master,Kolkata,₹54755.22,8,1,20,4,1/9/2015,On Leave,No,On-site
21002,Employee_1107,Male,29,HR,Analyst,MASTER,Ahmedabad,₹102802.35,34,6,23,21,11/4/2021,On Leave,,On-site
21008,Employee_75,Female,56,Marketing,Engineer,PhD,Ahmedabad,₹20356.56,1,4,10,20,3/11/2020,On Leave,Yes,Remote
21013,Employee_989,Male,47, Sales ,senior manager,Master,Pune,₹86145.18,18,1,12,1,9/21/2016,Terminated,Yes,On-site
21015,Employee_58,Female,55,Marketing,ENGINEER,PhD,Bangalore,₹117261.31,27,5,30,5,6/9/2021,Resigned,Yes,on-site
